target,session_id,region,stimulus_family,n_supervised_rows,n_trials,status,observed_baseline_r2,observed_memory_r2,observed_memory_gain_r2,shuffle_gain_mean,shuffle_gain_sd,observed_minus_shuffle_mean,empirical_p_shuffle_ge_observed,fraction_shuffle_positive,n_valid_shuffles,session_id_synthesis,lag_label,lags,n_lags
population_mean_rate_hz,750749662,CA1,spontaneous,2041,14,ok,0.424679992844993,0.4780551450829846,0.0533751522379916,-0.0056932078547791,0.0018580790675159,0.0590683600927707,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_mean_rate_hz,750749662,LGd,spontaneous,2041,14,ok,0.6771364949902818,0.7169411523238083,0.0398046573335264,-0.0038822600692429,0.000983684961622,0.0436869174027693,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_mean_rate_hz,750749662,VISl,spontaneous,2041,14,ok,0.148650743111037,0.1779852363450539,0.0293344932340169,-0.0086777101583932,0.0035817430794712,0.0380122033924102,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_mean_rate_hz,750749662,VISp,spontaneous,2041,14,ok,0.1022349422849813,0.1008511144594787,-0.0013838278255026,-0.0094218710089441,0.0034834495126765,0.0080380431834415,0.0392156862745098,0.0,50,750749662,lag1234,"1,2,3,4",4
population_state_speed,750749662,CA1,spontaneous,2041,14,ok,0.0975205828352784,0.1062706903493728,0.0087501075140944,-0.009443967767501,0.0032138584631608,0.0181940752815954,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_state_speed,750749662,LGd,spontaneous,2041,14,ok,0.1177795976788481,0.1027018526272066,-0.0150777450516415,-0.0098097343614164,0.0032593365495963,-0.005268010690225,0.9607843137254902,0.0,50,750749662,lag1234,"1,2,3,4",4
population_state_speed,750749662,VISl,spontaneous,2041,14,ok,0.1438747270416928,0.1503997306885852,0.0065250036468924,-0.0092341881558375,0.0033018186470504,0.01575919180273,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
population_state_speed,750749662,VISp,spontaneous,2041,14,ok,0.1605803176341274,0.2046594081637287,0.0440790905296013,-0.008924633013275,0.003368746653316,0.0530037235428763,0.0196078431372549,0.0,50,750749662,lag1234,"1,2,3,4",4
active_unit_fraction,751348571,CA1,spontaneous,2086,15,ok,0.1288392234888581,0.1944561801694256,0.0656169566805675,-0.0024294167183636,0.001377692513269,0.0680463733989311,0.0196078431372549,0.04,50,751348571,lag1,1,1
active_unit_fraction,751348571,LGd,spontaneous,2086,15,ok,0.4559198466045376,0.4764956036778188,0.0205757570732811,-0.0016593936990885,0.0010586099292046,0.0222351507723697,0.0196078431372549,0.08,50,751348571,lag1,1,1
active_unit_fraction,751348571,VISl,spontaneous,2086,15,ok,0.4434369481945451,0.4879072127992137,0.0444702646046685,-0.0011193156565413,0.0009604677157006,0.0455895802612098,0.0196078431372549,0.14,50,751348571,lag1,1,1
active_unit_fraction,751348571,VISp,spontaneous,2086,15,ok,0.4344996895433298,0.4749440306290103,0.0404443410856805,-0.0016309862292399,0.0011494738025328,0.0420753273149204,0.0196078431372549,0.08,50,751348571,lag1,1,1
population_rate_entropy,751348571,CA1,spontaneous,2086,15,ok,0.1096946641882886,0.1793928975569425,0.0696982333686538,-0.0022279527016662,0.001573708545128,0.07192618607032,0.0196078431372549,0.08,50,751348571,lag1,1,1
population_rate_entropy,751348571,LGd,spontaneous,2086,15,ok,0.3918142362454266,0.4101046396350136,0.0182904033895869,-0.0015871542659673,0.0012160869343281,0.0198775576555543,0.0196078431372549,0.08,50,751348571,lag1,1,1
population_rate_entropy,751348571,VISl,spontaneous,2086,15,ok,0.4182764573714476,0.455788499327451,0.0375120419560034,-0.0015060241292797,0.0013765115726496,0.0390180660852831,0.0196078431372549,0.12,50,751348571,lag1,1,1
population_rate_entropy,751348571,VISp,spontaneous,2086,15,ok,0.3656357796851066,0.401307002367256,0.0356712226821493,-0.0016865674256867,0.0011907344962929,0.037357790107836,0.0196078431372549,0.08,50,751348571,lag1,1,1
population_mean_rate_hz,751348571,CA1,spontaneous,2086,15,ok,0.2370234963553336,0.3303289458091164,0.0933054494537828,-0.0021088057981923,0.0012761899877687,0.0954142552519752,0.0196078431372549,0.06,50,751348571,lag1,1,1
population_mean_rate_hz,751348571,LGd,spontaneous,2086,15,ok,0.5883411137493989,0.6004750994272021,0.0121339856778032,-0.0008662182085275,0.0007935033200032,0.0130002038863307,0.0196078431372549,0.14,50,751348571,lag1,1,1
population_mean_rate_hz,751348571,VISl,spontaneous,2086,15,ok,0.3840598094865687,0.403991102856197,0.0199312933696282,-0.0019058651048033,0.000984487413633,0.0218371584744316,0.0196078431372549,0.06,50,751348571,lag1,1,1
population_mean_rate_hz,751348571,VISp,spontaneous,2086,15,ok,0.411723854806278,0.4242437148672214,0.0125198600609434,-0.0013639825431961,0.0011010732898142,0.0138838426041395,0.0196078431372549,0.08,50,751348571,lag1,1,1
population_state_speed,751348571,CA1,spontaneous,2086,15,ok,0.0717460365414941,0.0845055034338795,0.0127594668923853,-0.0023111953347578,0.001985989340264,0.0150706622271431,0.0196078431372549,0.1,50,751348571,lag1,1,1
population_state_speed,751348571,LGd,spontaneous,2086,15,ok,0.0958916352810087,0.0964416499065127,0.0005500146255039,-0.0026505631244512,0.0017438503381585,0.0032005777499552,0.0392156862745098,0.08,50,751348571,lag1,1,1
population_state_speed,751348571,VISl,spontaneous,2086,15,ok,0.276878795759108,0.2795877953503402,0.0027089995912321,-0.001778370704746,0.0013262527774853,0.0044873702959782,0.0196078431372549,0.12,50,751348571,lag1,1,1
population_state_speed,751348571,VISp,spontaneous,2086,15,ok,0.1090603815867915,0.1138310593796575,0.0047706777928659,-0.0022520628452582,0.0014346397667309,0.0070227406381242,0.0196078431372549,0.08,50,751348571,lag1,1,1
active_unit_fraction,751348571,CA1,spontaneous,2071,15,ok,0.1265787149932836,0.1792559533648031,0.0526772383715195,-0.0018017249270846,0.0021035426913793,0.0544789632986041,0.0196078431372549,0.18,50,751348571,lag2,2,1
active_unit_fraction,751348571,LGd,spontaneous,2071,15,ok,0.4543522592396439,0.4609052300485579,0.0065529708089139,-0.0013320061086626,0.0011201699464721,0.0078849769175765,0.0196078431372549,0.12,50,751348571,lag2,2,1
active_unit_fraction,751348571,VISl,spontaneous,2071,15,ok,0.4432859808500338,0.5009982123035487,0.0577122314535148,-0.0011576344267022,0.0011685209004845,0.0588698658802171,0.0196078431372549,0.14,50,751348571,lag2,2,1
active_unit_fraction,751348571,VISp,spontaneous,2071,15,ok,0.4331586585392247,0.4865353688266348,0.05337671028741,-0.0012531463400986,0.0010275903154301,0.0546298566275087,0.0196078431372549,0.12,50,751348571,lag2,2,1
population_rate_entropy,751348571,CA1,spontaneous,2071,15,ok,0.10548200196653,0.1646769199735771,0.0591949180070471,-0.0021457199629698,0.0018156910682474,0.061340637970017,0.0196078431372549,0.12,50,751348571,lag2,2,1
population_rate_entropy,751348571,LGd,spontaneous,2071,15,ok,0.3903244120564175,0.3954819200146547,0.0051575079582372,-0.0018489744482317,0.0013124647276063,0.0070064824064689,0.0196078431372549,0.08,50,751348571,lag2,2,1
population_rate_entropy,751348571,VISl,spontaneous,2071,15,ok,0.4170992891759949,0.4633862125039092,0.0462869233279142,-0.0017745509160143,0.0008172665143609,0.0480614742439286,0.0196078431372549,0.02,50,751348571,lag2,2,1
population_rate_entropy,751348571,VISp,spontaneous,2071,15,ok,0.3636664472306958,0.4140836669659445,0.0504172197352487,-0.0017432605600658,0.0014719290540938,0.0521604802953145,0.0196078431372549,0.1,50,751348571,lag2,2,1
population_mean_rate_hz,751348571,CA1,spontaneous,2071,15,ok,0.2356494338013892,0.3091834349145488,0.0735340011131595,-0.0021278542362504,0.001241866331831,0.0756618553494099,0.0196078431372549,0.04,50,751348571,lag2,2,1
population_mean_rate_hz,751348571,LGd,spontaneous,2071,15,ok,0.5899875882651628,0.6045518970682897,0.0145643088031268,-0.0011755612830015,0.0007046936289684,0.0157398700861284,0.0196078431372549,0.06,50,751348571,lag2,2,1
population_mean_rate_hz,751348571,VISl,spontaneous,2071,15,ok,0.3839856503427624,0.4187783607903117,0.0347927104475492,-0.0012484707949706,0.0012855760055823,0.0360411812425199,0.0196078431372549,0.16,50,751348571,lag2,2,1
population_mean_rate_hz,751348571,VISp,spontaneous,2071,15,ok,0.4134198945707187,0.4448231621914309,0.0314032676207122,-0.0015981009153899,0.0011913561841005,0.0330013685361021,0.0196078431372549,0.12,50,751348571,lag2,2,1
population_state_speed,751348571,CA1,spontaneous,2071,15,ok,0.0723291846153677,0.0848785872428629,0.0125494026274951,-0.0022607614062952,0.0019194467620739,0.0148101640337903,0.0196078431372549,0.12,50,751348571,lag2,2,1
population_state_speed,751348571,LGd,spontaneous,2071,15,ok,0.0960820000633256,0.0892121437316331,-0.0068698563316925,-0.0025571188912393,0.0020484312613073,-0.0043127374404532,1.0,0.12,50,751348571,lag2,2,1
population_state_speed,751348571,VISl,spontaneous,2071,15,ok,0.2631534115930974,0.2646049689134193,0.0014515573203218,-0.001950528684408,0.0012958803533875,0.0034020860047298,0.0392156862745098,0.04,50,751348571,lag2,2,1
population_state_speed,751348571,VISp,spontaneous,2071,15,ok,0.103110692345283,0.1021661335427326,-0.0009445588025503,-0.0022606689407708,0.0017810956787423,0.0013161101382204,0.196078431372549,0.12,50,751348571,lag2,2,1
active_unit_fraction,751348571,CA1,spontaneous,2071,15,ok,0.1265787149932836,0.2174608182270438,0.0908821032337602,-0.0043834050257542,0.0021720005656935,0.0952655082595144,0.0196078431372549,0.04,50,751348571,lag12,"1,2",2
active_unit_fraction,751348571,LGd,spontaneous,2071,15,ok,0.4543522592396439,0.4756888840720539,0.0213366248324099,-0.0028778677290681,0.0015050644767209,0.0242144925614781,0.0196078431372549,0.02,50,751348571,lag12,"1,2",2
active_unit_fraction,751348571,VISl,spontaneous,2071,15,ok,0.4432859808500338,0.5148277050789865,0.0715417242289526,-0.0030091985802929,0.0016404520935653,0.0745509228092456,0.0196078431372549,0.04,50,751348571,lag12,"1,2",2
active_unit_fraction,751348571,VISp,spontaneous,2071,15,ok,0.4331586585392247,0.4990916266288684,0.0659329680896436,-0.0028948351320554,0.0015209353842184,0.0688278032216991,0.0196078431372549,0.02,50,751348571,lag12,"1,2",2
population_rate_entropy,751348571,CA1,spontaneous,2071,15,ok,0.10548200196653,0.2053033127870817,0.0998213108205516,-0.0051952935946869,0.0024275211057055,0.1050166044152386,0.0196078431372549,0.04,50,751348571,lag12,"1,2",2
population_rate_entropy,751348571,LGd,spontaneous,2071,15,ok,0.3903244120564175,0.4092971093197286,0.018972697263311,-0.0030348015621177,0.0021715165001522,0.0220074988254288,0.0196078431372549,0.04,50,751348571,lag12,"1,2",2
population_rate_entropy,751348571,VISl,spontaneous,2071,15,ok,0.4170992891759949,0.4732190620525708,0.0561197728765758,-0.00308792011128,0.0017671379166929,0.0592076929878558,0.0196078431372549,0.06,50,751348571,lag12,"1,2",2
population_rate_entropy,751348571,VISp,spontaneous,2071,15,ok,0.3636664472306958,0.4260746025519761,0.0624081553212803,-0.0034432121557164,0.0019888539207921,0.0658513674769967,0.0196078431372549,0.04,50,751348571,lag12,"1,2",2
population_mean_rate_hz,751348571,CA1,spontaneous,2071,15,ok,0.2356494338013892,0.3591665156439816,0.1235170818425923,-0.0040693362651151,0.0017719522075863,0.1275864181077075,0.0196078431372549,0.02,50,751348571,lag12,"1,2",2
population_mean_rate_hz,751348571,LGd,spontaneous,2071,15,ok,0.5899875882651628,0.6067840420061625,0.0167964537409996,-0.0022669018506172,0.0008520442818769,0.0190633555916169,0.0196078431372549,0.0,50,751348571,lag12,"1,2",2
population_mean_rate_hz,751348571,VISl,spontaneous,2071,15,ok,0.3839856503427624,0.4199186444558439,0.0359329941130814,-0.0030133070259493,0.0015503552596515,0.0389463011390308,0.0196078431372549,0.02,50,751348571,lag12,"1,2",2
population_mean_rate_hz,751348571,VISp,spontaneous,2071,15,ok,0.4134198945707187,0.4410771417044874,0.0276572471337687,-0.0030208831349768,0.0016290468133629,0.0306781302687455,0.0196078431372549,0.04,50,751348571,lag12,"1,2",2
population_state_speed,751348571,CA1,spontaneous,2071,15,ok,0.0723291846153677,0.0890831239612538,0.016753939345886,-0.0047358698801697,0.0023122992343586,0.0214898092260558,0.0196078431372549,0.02,50,751348571,lag12,"1,2",2
population_state_speed,751348571,LGd,spontaneous,2071,15,ok,0.0960820000633256,0.0911760926421411,-0.0049059074211845,-0.0046927140779243,0.002328748002014,-0.0002131933432602,0.5882352941176471,0.02,50,751348571,lag12,"1,2",2
population_state_speed,751348571,VISl,spontaneous,2071,15,ok,0.2631534115930974,0.2612423507071644,-0.001911060885933,-0.0040360692962891,0.0016975420883777,0.002125008410356,0.1372549019607843,0.02,50,751348571,lag12,"1,2",2
population_state_speed,751348571,VISp,spontaneous,2071,15,ok,0.103110692345283,0.1039114010802605,0.0008007087349775,-0.0045037492555294,0.0020904536211944,0.0053044579905069,0.0196078431372549,0.0,50,751348571,lag12,"1,2",2
active_unit_fraction,751348571,CA1,spontaneous,2056,15,ok,0.1281290289515354,0.2323213229524153,0.1041922940008799,-0.0074085455006745,0.0031742947872205,0.1116008395015544,0.0196078431372549,0.02,50,751348571,lag123,"1,2,3",3
active_unit_fraction,751348571,LGd,spontaneous,2056,15,ok,0.4560938657647048,0.4705747002710789,0.0144808345063741,-0.0045352999927742,0.0021072231382711,0.0190161344991483,0.0196078431372549,0.04,50,751348571,lag123,"1,2,3",3
active_unit_fraction,751348571,VISl,spontaneous,2056,15,ok,0.4418078901570392,0.5281091644251406,0.0863012742681013,-0.004499744179013,0.0019126503801136,0.0908010184471143,0.0196078431372549,0.0,50,751348571,lag123,"1,2,3",3
active_unit_fraction,751348571,VISp,spontaneous,2056,15,ok,0.4321941949458473,0.5142120962770851,0.0820179013312377,-0.004662810619209,0.0016841375525999,0.0866807119504467,0.0196078431372549,0.0,50,751348571,lag123,"1,2,3",3
population_rate_entropy,751348571,CA1,spontaneous,2056,15,ok,0.1069489848642263,0.2169370859660925,0.1099881011018661,-0.0080971901642205,0.0030101309669305,0.1180852912660867,0.0196078431372549,0.02,50,751348571,lag123,"1,2,3",3
population_rate_entropy,751348571,LGd,spontaneous,2056,15,ok,0.3933882782549425,0.410219520785292,0.0168312425303495,-0.004863233265739,0.0020576151298546,0.0216944757960885,0.0196078431372549,0.02,50,751348571,lag123,"1,2,3",3
population_rate_entropy,751348571,VISl,spontaneous,2056,15,ok,0.4157198941543271,0.4802829869023399,0.0645630927480128,-0.0045693203939628,0.0022622069089045,0.0691324131419756,0.0196078431372549,0.02,50,751348571,lag123,"1,2,3",3
population_rate_entropy,751348571,VISp,spontaneous,2056,15,ok,0.3624314577704329,0.4429807194002139,0.0805492616297809,-0.0050661615325296,0.0025038834888424,0.0856154231623105,0.0196078431372549,0.04,50,751348571,lag123,"1,2,3",3
population_mean_rate_hz,751348571,CA1,spontaneous,2056,15,ok,0.2375325027092266,0.3845166647054414,0.1469841619962147,-0.006113737239964,0.0024528904797802,0.1530978992361788,0.0196078431372549,0.0,50,751348571,lag123,"1,2,3",3
population_mean_rate_hz,751348571,LGd,spontaneous,2056,15,ok,0.5908224169905143,0.6071854171739981,0.0163630001834838,-0.0032349801963819,0.0014374121891513,0.0195979803798657,0.0196078431372549,0.04,50,751348571,lag123,"1,2,3",3
population_mean_rate_hz,751348571,VISl,spontaneous,2056,15,ok,0.3841689965462046,0.4267679754556287,0.0425989789094241,-0.0047622925575219,0.0020824912982358,0.047361271466946,0.0196078431372549,0.0,50,751348571,lag123,"1,2,3",3
population_mean_rate_hz,751348571,VISp,spontaneous,2056,15,ok,0.412511320850993,0.443877679505881,0.0313663586548879,-0.0045575294184636,0.0016695863794617,0.0359238880733515,0.0196078431372549,0.02,50,751348571,lag123,"1,2,3",3
population_state_speed,751348571,CA1,spontaneous,2056,15,ok,0.0727739873448315,0.0874471079921235,0.0146731206472919,-0.0071490491116572,0.0036178719851209,0.0218221697589492,0.0196078431372549,0.02,50,751348571,lag123,"1,2,3",3
population_state_speed,751348571,LGd,spontaneous,2056,15,ok,0.0775933528124075,0.0698051526692449,-0.0077882001431626,-0.0084956261864633,0.0029999216071593,0.0007074260433007,0.392156862745098,0.0,50,751348571,lag123,"1,2,3",3
population_state_speed,751348571,VISl,spontaneous,2056,15,ok,0.2599834321252665,0.2566638013393315,-0.003319630785935,-0.0056434773306147,0.0025070971489738,0.0023238465446797,0.0980392156862745,0.02,50,751348571,lag123,"1,2,3",3
population_state_speed,751348571,VISp,spontaneous,2056,15,ok,0.1021339909526295,0.1006892118916382,-0.0014447790609912,-0.0063654151180171,0.0029374048844085,0.0049206360570258,0.0588235294117647,0.0,50,751348571,lag123,"1,2,3",3
active_unit_fraction,751348571,CA1,spontaneous,2041,14,ok,0.129809488238652,0.2399458955225762,0.1101364072839242,-0.0094883485860819,0.0034304851402555,0.1196247558700062,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
active_unit_fraction,751348571,LGd,spontaneous,2041,14,ok,0.4678168458586114,0.4774809648089803,0.0096641189503688,-0.0059935082518862,0.0025966552896482,0.0156576272022551,0.0196078431372549,0.02,50,751348571,lag1234,"1,2,3,4",4
active_unit_fraction,751348571,VISl,spontaneous,2041,14,ok,0.4458789602551829,0.5385116458768866,0.0926326856217036,-0.0053850239825985,0.002274833932192,0.0980177096043022,0.0196078431372549,0.02,50,751348571,lag1234,"1,2,3,4",4
active_unit_fraction,751348571,VISp,spontaneous,2041,14,ok,0.4401996456146944,0.5338359694285612,0.0936363238138667,-0.0059241283383347,0.0020985345576691,0.0995604521522015,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
population_rate_entropy,751348571,CA1,spontaneous,2041,14,ok,0.1084062074999807,0.2277388547064351,0.1193326472064544,-0.0098142246388135,0.0034663601220498,0.1291468718452679,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
population_rate_entropy,751348571,LGd,spontaneous,2041,14,ok,0.4182636065466829,0.4324126978425401,0.0141490912958571,-0.0063892281784439,0.0020920247028257,0.0205383194743011,0.0196078431372549,0.02,50,751348571,lag1234,"1,2,3,4",4
population_rate_entropy,751348571,VISl,spontaneous,2041,14,ok,0.4229470172606159,0.4908364273673491,0.0678894101067332,-0.0064279212567927,0.002148918089589,0.0743173313635259,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
population_rate_entropy,751348571,VISp,spontaneous,2041,14,ok,0.3744007932844654,0.4718052644383097,0.0974044711538443,-0.0060345478670721,0.0025367964701294,0.1034390190209164,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
population_mean_rate_hz,751348571,CA1,spontaneous,2041,14,ok,0.2430378696298852,0.3943257841826069,0.1512879145527216,-0.0084036337297493,0.0025754465157423,0.1596915482824709,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
population_mean_rate_hz,751348571,LGd,spontaneous,2041,14,ok,0.5970990270584207,0.6125982738624774,0.0154992468040567,-0.0044370851415224,0.0018007122885316,0.0199363319455792,0.0196078431372549,0.02,50,751348571,lag1234,"1,2,3,4",4
population_mean_rate_hz,751348571,VISl,spontaneous,2041,14,ok,0.3919034147311228,0.4301790869442454,0.0382756722131226,-0.0068257720206176,0.0026343297212625,0.0451014442337403,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
population_mean_rate_hz,751348571,VISp,spontaneous,2041,14,ok,0.4183014417432994,0.4472947400487389,0.0289932983054395,-0.0061851909506028,0.0022204155791172,0.0351784892560423,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
population_state_speed,751348571,CA1,spontaneous,2041,14,ok,0.075035303853212,0.0881482631112677,0.0131129592580557,-0.0107662083138123,0.0036650794309487,0.0238791675718681,0.0196078431372549,0.02,50,751348571,lag1234,"1,2,3,4",4
population_state_speed,751348571,LGd,spontaneous,2041,14,ok,0.0795569566083571,0.0742701878055135,-0.0052867688028436,-0.0102684747973022,0.0033285476680229,0.0049817059944586,0.0392156862745098,0.0,50,751348571,lag1234,"1,2,3,4",4
population_state_speed,751348571,VISl,spontaneous,2041,14,ok,0.2645871913834603,0.2609309824069938,-0.0036562089764664,-0.0077225468013091,0.0026128982821169,0.0040663378248427,0.0588235294117647,0.0,50,751348571,lag1234,"1,2,3,4",4
population_state_speed,751348571,VISp,spontaneous,2041,14,ok,0.1028558404225526,0.1012414985908838,-0.0016143418316688,-0.0089597002550889,0.0028241336789144,0.00734535842342,0.0196078431372549,0.0,50,751348571,lag1234,"1,2,3,4",4
active_unit_fraction,755434585,CA1,spontaneous,2087,15,ok,0.0716903376443104,0.1083110595652634,0.036620721920953,-0.0031619535642919,0.0012901863712959,0.0397826754852449,0.0196078431372549,0.0,50,755434585,lag1,1,1
active_unit_fraction,755434585,LGd,spontaneous,2087,15,ok,0.6107918697578673,0.6421320129838244,0.0313401432259571,-0.0008831052067235,0.0007861507385097,0.0322232484326806,0.0196078431372549,0.08,50,755434585,lag1,1,1
active_unit_fraction,755434585,VISl,spontaneous,2087,15,ok,0.129778308037861,0.1343174597982525,0.0045391517603914,-0.0025688903165421,0.001525764241048,0.0071080420769335,0.0196078431372549,0.08,50,755434585,lag1,1,1
active_unit_fraction,755434585,VISp,spontaneous,2087,15,ok,0.0728162281198391,0.0797757047770587,0.0069594766572196,-0.001913989093513,0.0017311510644217,0.0088734657507327,0.0196078431372549,0.12,50,755434585,lag1,1,1
population_rate_entropy,755434585,CA1,spontaneous,2087,15,ok,0.0671692254538396,0.1128815214563695,0.0457122960025299,-0.002232707084652,0.0017089537531699,0.0479450030871819,0.0196078431372549,0.06,50,755434585,lag1,1,1
population_rate_entropy,755434585,LGd,spontaneous,2087,15,ok,0.4494893321471742,0.487208407058828,0.0377190749116538,-0.0014419661536512,0.0009553333564498,0.039161041065305,0.0196078431372549,0.08,50,755434585,lag1,1,1
population_rate_entropy,755434585,VISl,spontaneous,2087,15,ok,0.1050625831322681,0.1146389530155038,0.0095763698832357,-0.0024094408964881,0.0015750015291353,0.0119858107797238,0.0196078431372549,0.06,50,755434585,lag1,1,1
population_rate_entropy,755434585,VISp,spontaneous,2087,15,ok,0.0635120934802048,0.0734678759504054,0.0099557824702006,-0.0021206146220664,0.0015184359446123,0.0120763970922671,0.0196078431372549,0.08,50,755434585,lag1,1,1
population_mean_rate_hz,755434585,CA1,spontaneous,2087,15,ok,0.160967796915437,0.1895710120856953,0.0286032151702583,-0.0025205537314816,0.0014685101639642,0.0311237689017399,0.0196078431372549,0.04,50,755434585,lag1,1,1
population_mean_rate_hz,755434585,LGd,spontaneous,2087,15,ok,0.7700177218306283,0.796132664217869,0.0261149423872406,-0.0006291771972397,0.0004302108166932,0.0267441195844804,0.0196078431372549,0.1,50,755434585,lag1,1,1
population_mean_rate_hz,755434585,VISl,spontaneous,2087,15,ok,0.1535201094753303,0.1541542743242098,0.0006341648488794,-0.0022402550476313,0.0013800691704658,0.0028744198965107,0.0392156862745098,0.08,50,755434585,lag1,1,1
population_mean_rate_hz,755434585,VISp,spontaneous,2087,15,ok,0.1490909943704017,0.1494183178215832,0.0003273234511814,-0.0022701767418745,0.0017191490628159,0.002597500193056,0.0980392156862745,0.1,50,755434585,lag1,1,1
population_state_speed,755434585,CA1,spontaneous,2087,15,ok,0.0913986142592117,0.0875191701522414,-0.0038794441069702,-0.0027716396438773,0.0014262961035751,-0.0011078044630928,0.7647058823529411,0.02,50,755434585,lag1,1,1
population_state_speed,755434585,LGd,spontaneous,2087,15,ok,0.0954541380422495,0.098997783252487,0.0035436452102375,-0.0026638367049276,0.0014944432980342,0.0062074819151651,0.0196078431372549,0.04,50,755434585,lag1,1,1
population_state_speed,755434585,VISl,spontaneous,2087,15,ok,0.2667523408243643,0.2901247727522328,0.0233724319278685,-0.0015658283409421,0.0013482594227941,0.0249382602688106,0.0196078431372549,0.14,50,755434585,lag1,1,1
population_state_speed,755434585,VISp,spontaneous,2087,15,ok,0.2772952868316699,0.291300710100233,0.0140054232685631,-0.0020610567833455,0.0010238847036571,0.0160664800519086,0.0196078431372549,0.06,50,755434585,lag1,1,1
active_unit_fraction,755434585,CA1,spontaneous,2072,15,ok,0.069205375422589,0.1195643497662048,0.0503589743436158,-0.0028144320509903,0.0014395031522372,0.0531734063946061,0.0196078431372549,0.04,50,755434585,lag2,2,1
active_unit_fraction,755434585,LGd,spontaneous,2072,15,ok,0.610310701364146,0.6323742353979172,0.0220635340337711,-0.0010828057001917,0.000612620630612,0.0231463397339629,0.0196078431372549,0.06,50,755434585,lag2,2,1
active_unit_fraction,755434585,VISl,spontaneous,2072,15,ok,0.1285516441107819,0.124557071426775,-0.0039945726840068,-0.0017744165029122,0.0014732178075285,-0.0022201561810945,0.9607843137254902,0.08,50,755434585,lag2,2,1
active_unit_fraction,755434585,VISp,spontaneous,2072,15,ok,0.0696684892806662,0.0619006915929243,-0.0077677976877419,-0.0024891786095375,0.0013575657732851,-0.0052786190782043,1.0,0.06,50,755434585,lag2,2,1
population_rate_entropy,755434585,CA1,spontaneous,2072,15,ok,0.0647546149730569,0.1220168697306535,0.0572622547575966,-0.0023592591685472,0.0018617226009775,0.0596215139261438,0.0196078431372549,0.12,50,755434585,lag2,2,1
population_rate_entropy,755434585,LGd,spontaneous,2072,15,ok,0.4482859175188516,0.4726122499266313,0.0243263324077797,-0.0015572880421501,0.0008955055833536,0.0258836204499298,0.0196078431372549,0.02,50,755434585,lag2,2,1
population_rate_entropy,755434585,VISl,spontaneous,2072,15,ok,0.1031187998382141,0.1044784148031245,0.0013596149649104,-0.0022248967410888,0.0013092220413696,0.0035845117059993,0.0196078431372549,0.06,50,755434585,lag2,2,1
population_rate_entropy,755434585,VISp,spontaneous,2072,15,ok,0.0618869831178265,0.0680525524237395,0.0061655693059129,-0.0025412006689151,0.0017888397619114,0.008706769974828,0.0196078431372549,0.12,50,755434585,lag2,2,1
population_mean_rate_hz,755434585,CA1,spontaneous,2072,15,ok,0.159744099494417,0.191146996644505,0.031402897150088,-0.0019946156032366,0.0016389583577658,0.0333975127533247,0.0196078431372549,0.1,50,755434585,lag2,2,1
population_mean_rate_hz,755434585,LGd,spontaneous,2072,15,ok,0.7695194902923185,0.7920372735462904,0.0225177832539719,-0.0006412957511945,0.0004295278525756,0.0231590790051664,0.0196078431372549,0.1,50,755434585,lag2,2,1
population_mean_rate_hz,755434585,VISl,spontaneous,2072,15,ok,0.1528124886824196,0.1440584895483821,-0.0087539991340374,-0.0021524848237297,0.0015389075871321,-0.0066015143103076,1.0,0.12,50,755434585,lag2,2,1
population_mean_rate_hz,755434585,VISp,spontaneous,2072,15,ok,0.146787157686257,0.1308114651226885,-0.0159756925635685,-0.0019378074419851,0.001829721950295,-0.0140378851215834,1.0,0.16,50,755434585,lag2,2,1
population_state_speed,755434585,CA1,spontaneous,2072,15,ok,0.0908443296962535,0.0935348000740688,0.0026904703778153,-0.0025380488355858,0.0018629713257906,0.0052285192134011,0.0392156862745098,0.12,50,755434585,lag2,2,1
population_state_speed,755434585,LGd,spontaneous,2072,15,ok,0.0977515772324887,0.0978708065514064,0.0001192293189177,-0.0021847330272704,0.0016621291440301,0.0023039623461881,0.0980392156862745,0.1,50,755434585,lag2,2,1
population_state_speed,755434585,VISl,spontaneous,2072,15,ok,0.2701935453951496,0.2815497028325981,0.0113561574374485,-0.0019727873968335,0.0012410904073367,0.0133289448342821,0.0196078431372549,0.04,50,755434585,lag2,2,1
population_state_speed,755434585,VISp,spontaneous,2072,15,ok,0.2770908810886777,0.2921051094366504,0.0150142283479727,-0.0016785167473528,0.0015501669137823,0.0166927450953256,0.0196078431372549,0.1,50,755434585,lag2,2,1
